player_id,finishing,heading_accuracy,short_passing,volleys,dribbling,free_kick_accuracy,long_passing,sprint_speed,balance,shot_power,stamina,interceptions,penalties,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes
188058,24,69,58,21,46,45,56,53,26,52,70,72,47,14,12,6,7,9
188058,24,69,58,21,46,45,56,53,26,52,70,72,47,14,12,6,7,9
188058,24,69,58,21,46,45,56,53,26,52,70,72,47,14,12,6,7,9
188058,24,69,58,21,46,45,56,53,26,52,70,67,47,14,12,6,7,9
188058,24,69,58,21,46,45,56,53,26,52,70,56,47,14,12,6,7,9
188058,24,69,58,21,46,45,56,53,26,52,70,56,47,14,12,6,7,9
188058,24,66,58,21,46,45,56,65,40,52,70,56,47,14,12,6,7,9
188058,24,66,58,21,46,45,56,65,40,52,70,53,47,14,12,6,7,9
188058,24,59,58,21,46,45,56,65,40,52,70,53,47,14,12,6,7,9
188058,24,59,58,21,46,45,56,65,40,52,70,53,47,14,12,6,7,9
188058,24,59,58,21,46,45,56,65,40,52,70,53,47,14,12,6,7,9
188058,24,59,58,21,46,45,56,65,40,52,70,53,47,14,12,6,7,9
188058,24,59,58,21,46,45,56,65,40,52,70,53,47,14,12,6,7,9
188058,24,59,58,21,46,45,56,65,40,52,70,53,47,14,12,6,7,9
188058,24,59,58,21,46,45,56,65,40,52,70,53,47,14,12,6,7,9
188058,24,59,58,21,46,45,56,65,40,52,70,53,47,14,12,6,7,9
188058,24,59,58,21,46,45,56,65,40,52,70,53,47,14,12,6,7,9
188058,24,59,58,21,46,45,56,65,40,52,70,53,47,14,12,6,7,9
188058,11,55,53,21,20,45,53,34,29,52,65,53,47,14,12,6,7,9
188058,11,55,53,21,20,45,53,34,29,52,65,53,47,14,12,6,7,9
188058,11,55,53,21,20,45,53,34,29,52,65,53,47,14,12,6,7,9
188058,11,55,53,21,20,45,53,34,29,52,65,53,47,14,12,6,7,9
40940,48,80,78,47,58,54,79,64,69,66,73,84,62,14,10,15,15,12
40940,48,80,78,47,58,54,79,67,69,66,74,84,62,14,10,15,15,12
40940,47,80,77,46,61,53,78,68,69,65,79,83,61,13,9,14,14,11
40940,47,80,77,46,61,53,78,68,69,65,79,83,61,13,9,14,14,11
40940,46,76,74,45,60,52,67,68,68,64,77,80,60,13,9,14,14,11
40940,46,76,74,45,60,52,67,68,68,64,77,80,60,13,9,14,14,11
40940,46,76,74,45,60,52,67,68,68,64,77,80,60,13,9,14,14,11
40940,46,76,74,45,60,52,67,68,68,64,77,80,60,13,9,14,14,11
40940,46,76,68,45,60,52,64,68,65,64,70,76,60,13,9,14,14,11
40940,46,76,68,45,63,52,64,68,65,64,70,78,60,13,9,14,14,11
40940,49,78,64,54,59,52,66,70,65,64,72,79,60,13,9,14,14,11
40940,49,78,71,54,60,52,68,70,65,66,74,80,60,13,9,14,14,11
40940,63,78,73,60,68,52,68,74,78,66,76,76,63,13,9,14,14,11
40940,63,78,73,60,68,52,68,74,78,66,76,76,63,13,9,14,14,11
40940,63,78,72,60,68,52,67,74,78,66,76,75,74,9,22,67,22,22
40940,57,74,72,60,64,47,67,74,78,65,77,75,75,4,22,67,22,22
40940,36,70,59,60,43,42,63,65,78,42,65,57,67,1,22,63,22,22
40940,36,70,59,60,43,42,63,65,78,42,65,57,67,1,22,63,22,22
26143,78,77,65,,74,57,37,79,,79,71,58,67,9,22,37,22,22
26143,78,77,65,,74,57,37,79,,79,71,58,67,9,22,37,22,22
26143,79,78,66,,75,58,38,80,,80,72,59,68,9,22,38,22,22
26143,79,78,66,,72,58,38,80,,80,72,59,68,9,22,38,22,22
26143,71,78,68,,68,68,38,63,,74,72,65,67,9,22,38,22,22
26143,83,78,68,,71,72,38,67,,83,77,65,72,12,15,38,12,13
37684,57,45,65,60,69,68,66,70,72,74,66,32,64,12,6,9,11,8
37684,57,45,65,60,69,68,66,70,72,74,66,32,64,12,6,9,11,8
37684,57,45,67,60,72,68,66,72,72,74,66,32,64,12,6,9,11,8
37684,57,45,67,60,72,68,66,71,72,74,66,32,64,12,6,9,11,8
37684,57,45,67,66,72,68,66,70,72,74,66,32,67,12,6,9,11,8
37684,57,45,67,66,72,68,66,70,72,74,66,32,67,12,6,9,11,8
37684,57,45,67,66,72,68,66,70,72,74,66,32,67,12,6,9,11,8
37684,57,45,67,66,72,68,66,70,72,74,66,32,67,12,6,9,11,8
37684,57,45,67,66,72,68,66,70,72,74,66,32,67,12,6,9,11,8
37684,57,45,71,65,70,66,65,70,70,74,65,32,67,12,6,9,11,8
37684,57,45,71,65,69,66,65,71,70,74,66,32,67,12,6,9,11,8
37684,62,51,74,65,71,60,67,70,70,74,65,32,57,12,6,9,11,8
37684,63,52,75,66,72,61,68,71,61,75,66,33,58,12,6,9,11,8
37684,64,53,76,66,73,62,69,72,61,76,68,50,77,8,20,69,20,20
37684,64,53,76,66,73,62,69,72,61,76,68,50,77,8,20,69,20,20
37684,64,53,65,66,68,62,55,72,61,65,68,50,65,8,20,55,20,20
37684,69,53,75,66,68,62,71,72,61,66,77,70,65,8,20,71,20,20
37684,69,53,75,66,68,65,71,72,61,66,77,70,65,8,14,71,14,9
23823,27,69,68,42,65,72,64,66,66,73,76,65,63,12,9,11,15,7
23823,27,69,68,42,65,72,64,66,66,73,76,65,63,12,9,11,15,7
23823,27,69,68,42,65,72,64,66,66,73,76,65,63,12,9,11,15,7
23823,26,68,67,41,64,71,70,66,66,72,76,66,62,11,8,10,14,6
23823,26,68,67,41,64,71,70,66,64,72,76,66,62,11,8,10,14,6
23823,26,68,67,41,64,71,70,68,64,72,76,66,62,11,8,10,14,6
23823,26,63,67,41,64,71,70,66,61,72,76,66,62,11,8,10,14,6
23823,26,63,67,41,64,71,70,66,61,72,76,64,62,11,8,10,14,6
23823,26,63,67,41,64,71,70,66,61,72,76,66,62,11,8,10,14,6
23823,26,63,67,41,64,75,70,66,61,72,76,66,62,11,8,10,14,6
23823,26,63,70,41,64,75,70,66,61,72,76,66,62,11,8,10,14,6
23823,26,63,72,41,64,78,72,66,61,72,76,69,62,11,8,10,14,6
23823,26,63,72,41,64,78,72,72,61,72,76,69,62,11,8,10,14,6
23823,26,63,72,41,64,78,72,72,61,72,76,69,62,11,8,10,14,6
23823,26,63,72,41,64,78,72,74,61,72,76,72,62,11,8,10,14,6
23823,26,63,72,41,64,78,72,74,61,72,76,72,62,11,8,10,14,6
23823,26,63,72,41,64,78,72,74,61,72,76,72,62,11,8,10,14,6
23823,26,63,70,17,64,78,72,74,61,72,77,72,14,11,8,10,14,6
23823,26,63,68,17,56,78,66,70,61,73,69,69,14,11,8,10,14,6
23823,26,63,68,17,56,78,66,70,61,73,69,69,14,11,8,10,14,6
23823,26,63,68,17,61,76,69,70,74,73,69,69,14,11,8,10,14,6
23823,26,63,74,17,61,76,71,70,74,73,69,72,14,11,8,10,14,6
23823,27,64,70,17,62,74,69,71,74,74,67,66,70,13,20,69,20,20
23823,36,64,67,17,62,83,54,72,74,82,68,63,61,13,20,54,20,20
23823,54,55,63,17,46,63,61,64,74,47,56,54,64,13,20,61,20,20
23823,42,55,63,17,46,53,61,64,74,47,56,54,64,13,20,61,20,20
23823,42,49,53,17,46,53,55,59,74,47,56,54,50,13,20,55,20,20
23823,42,45,51,17,44,46,54,59,74,47,56,54,46,13,6,54,9,7
24744,25,66,51,29,39,34,42,49,37,56,54,64,45,15,10,6,14,8
24744,25,66,51,29,39,34,42,49,37,56,54,64,45,15,10,6,14,8
24744,25,66,51,29,39,34,42,39,37,56,54,64,45,15,10,6,14,8
24744,25,66,51,29,39,34,42,49,70,56,68,64,45,15,10,6,14,8
24744,25,68,51,29,39,34,42,49,70,56,68,64,45,15,10,6,14,8
24744,25,68,51,29,39,34,42,64,70,56,68,64,45,15,10,6,14,8
24744,25,68,51,29,39,34,42,64,70,56,68,64,45,15,10,6,14,8
24744,14,68,51,29,39,34,42,64,70,56,68,55,45,15,10,6,14,8
24744,14,68,51,29,39,34,42,64,70,56,68,55,45,15,10,6,14,8
24744,14,68,51,29,39,34,42,64,70,56,68,55,45,15,10,6,14,8
24744,14,71,51,29,39,34,42,64,70,56,68,53,45,15,10,6,14,8
24744,34,71,51,39,39,34,42,74,75,56,79,53,45,15,10,6,14,8
24744,44,71,51,67,39,34,42,74,75,56,79,53,45,15,10,6,14,8
24744,43,70,52,67,38,33,41,79,75,45,84,72,69,7,20,41,20,20
24744,44,71,53,67,39,34,42,80,75,46,85,73,70,7,20,42,20,20
24744,44,71,53,67,39,34,42,80,75,46,85,73,70,7,20,42,20,20
24744,44,71,53,67,50,34,42,80,75,46,85,74,78,7,20,42,20,20
24744,44,72,53,67,60,80,42,84,75,66,90,74,80,7,8,42,5,13
38759,74,66,68,60,69,33,64,55,55,74,83,22,73,11,8,14,13,7
38759,74,66,68,60,69,33,64,55,55,74,83,22,73,11,8,14,13,7
38759,74,66,68,60,69,33,64,55,55,74,83,22,73,11,8,14,13,7
38759,74,66,68,60,69,33,64,55,55,74,83,22,73,11,8,14,13,7
38759,75,66,68,60,69,33,64,55,55,74,83,22,73,11,8,14,13,7
38759,74,65,67,59,68,32,63,57,55,73,83,21,72,10,7,13,12,6
38759,74,65,67,59,68,32,63,57,55,73,83,21,72,10,7,13,12,6
38759,74,65,67,59,68,32,63,57,55,73,83,21,72,10,7,13,12,6
38759,74,65,67,59,68,32,63,57,55,73,83,21,72,10,7,13,12,6
38759,74,65,67,59,68,32,63,57,55,73,83,21,72,10,7,13,12,6
38759,75,65,67,59,68,32,63,65,55,75,83,21,72,10,7,13,12,6
38759,75,65,67,59,68,32,63,65,55,75,83,21,72,10,7,13,12,6
38759,75,75,67,59,68,32,63,65,55,75,83,21,72,10,7,13,12,6
38759,75,75,67,59,68,32,63,65,55,75,83,21,72,10,7,13,12,6
38759,76,76,67,59,68,32,63,65,55,75,83,21,72,10,7,13,12,6
38759,78,76,66,59,68,32,63,65,55,80,83,21,72,10,7,13,12,6
38759,78,76,66,59,68,32,63,65,55,80,83,21,72,10,7,13,12,6
38759,78,76,66,59,68,32,63,71,55,80,83,21,72,10,7,13,12,6
38759,78,76,66,59,68,32,63,72,55,80,83,21,72,10,7,13,12,6
38759,79,77,66,59,68,32,63,78,55,80,83,21,72,10,7,13,12,6
38759,82,78,66,59,68,32,63,79,55,80,83,21,72,10,7,13,12,6
38759,77,78,63,55,66,32,58,77,53,79,81,21,70,10,7,13,12,6
38759,76,78,63,55,66,32,58,77,53,79,74,21,70,10,7,13,12,6
38759,75,75,57,48,66,32,42,77,73,78,84,21,67,10,7,13,12,6
38759,73,64,47,48,59,32,35,77,67,66,73,21,57,10,7,13,12,6
38759,72,61,47,48,59,32,35,70,67,64,54,35,58,9,21,35,21,21
38759,72,61,47,48,59,32,35,70,67,64,54,35,58,9,21,35,21,21
38759,72,61,47,48,59,32,35,70,67,64,54,35,58,9,21,35,21,21
38759,67,56,47,48,57,32,35,67,67,59,54,16,52,9,21,35,21,21
38759,60,56,47,48,57,57,27,64,67,50,62,16,57,9,7,27,5,6
38759,,,,,,,,,,,,,,,,,,
295060,25,59,57,30,56,42,52,64,70,40,58,53,27,13,10,10,6,10
295060,25,57,57,30,56,42,52,64,70,40,58,53,27,13,10,10,6,10
295060,25,63,57,30,56,42,52,64,70,40,58,53,27,13,10,10,6,10
295060,24,62,56,29,55,41,51,64,70,39,58,52,26,12,9,9,5,9
295060,24,62,56,29,55,41,51,64,70,39,58,52,26,12,9,9,5,9
295060,24,62,56,29,55,41,51,64,70,39,58,52,26,12,9,9,5,9
295060,24,62,56,29,55,41,51,64,70,39,58,52,26,12,9,9,5,9
295060,24,62,56,29,55,41,51,64,70,39,58,52,26,12,9,9,5,9
295060,24,62,56,29,55,41,51,64,70,39,58,52,26,12,9,9,5,9
295060,24,62,56,29,55,41,51,64,70,39,58,52,26,12,9,9,5,9
295060,24,62,56,29,55,41,51,64,70,39,58,52,26,12,9,9,5,9
295060,24,63,54,29,55,41,47,67,75,39,58,50,26,12,9,9,5,9
295060,22,62,27,29,51,39,30,67,75,39,58,40,26,12,9,9,5,9
295060,22,62,27,29,51,39,30,67,75,39,58,40,26,12,9,9,5,9
51553,85,73,75,76,84,68,62,89,64,83,72,22,75,7,15,9,5,13
51553,85,73,75,76,84,68,62,89,64,83,72,22,75,7,15,9,5,13
51553,85,73,75,76,84,68,62,89,64,83,72,22,75,7,15,9,5,13
51553,85,73,75,76,84,68,62,90,64,83,72,22,75,7,15,9,5,13
51553,85,73,75,76,84,68,62,90,64,83,72,22,75,7,15,9,5,13
51553,85,73,75,76,84,68,62,90,64,83,72,22,75,7,15,9,5,13
51553,85,73,75,76,84,68,62,90,64,83,72,22,75,7,15,9,5,13
51553,85,73,75,76,84,68,62,90,64,83,72,22,75,7,15,9,5,13
51553,86,73,75,76,85,68,62,90,64,83,72,22,75,7,15,9,5,13
51553,86,68,75,76,85,68,62,90,64,83,72,22,75,7,15,9,5,13
51553,86,71,76,76,85,68,62,90,64,83,72,22,75,7,15,9,5,13
51553,85,68,74,76,85,68,62,90,64,83,70,22,75,7,15,9,5,13
51553,85,68,74,76,85,68,62,90,64,83,70,22,75,7,15,9,5,13
51553,85,68,74,76,85,68,62,90,64,83,70,22,75,7,15,9,5,13
51553,85,68,71,76,85,68,59,90,64,82,70,22,75,7,15,9,5,13
51553,85,68,71,76,85,68,59,90,64,82,70,22,71,7,15,9,5,13
51553,83,68,71,76,85,68,59,90,64,82,70,22,71,7,15,9,5,13
51553,83,68,71,76,85,68,59,90,64,82,70,22,71,7,15,9,5,13
51553,83,74,75,76,85,68,63,90,64,82,70,22,71,7,15,9,5,13
51553,82,74,75,76,85,68,63,90,57,79,70,22,71,7,15,9,5,13
51553,83,74,75,76,85,68,63,90,57,79,71,22,67,7,15,9,5,13
51553,83,74,75,76,85,68,63,89,57,79,71,22,67,7,15,9,5,13
51553,85,74,75,77,82,68,63,89,57,79,71,22,67,7,15,9,5,13
51553,77,74,59,76,77,68,30,83,68,77,71,22,67,7,15,9,5,13
51553,77,74,57,78,77,70,30,82,65,77,71,22,67,7,15,9,5,13
51553,77,74,57,78,77,70,30,86,65,77,72,66,75,12,23,30,23,23
51553,74,74,57,78,70,70,30,86,65,77,72,66,70,12,23,30,23,23
51553,74,65,57,78,70,70,30,85,65,77,70,66,60,12,23,30,23,23
51553,77,59,57,78,70,57,30,85,65,69,70,46,55,12,23,30,23,23
51553,60,58,49,78,68,57,23,82,65,67,60,56,58,12,23,23,23,23
51553,73,60,62,78,69,58,51,87,65,71,60,56,58,12,12,51,1,8
24408,31,66,52,28,41,39,64,30,64,38,34,63,30,10,7,15,7,6
24408,31,66,52,28,41,39,64,30,64,38,34,63,30,10,7,15,7,6
24408,31,66,52,28,41,39,64,30,64,38,34,65,30,10,7,15,7,6
24408,31,66,52,28,41,39,64,30,64,38,34,67,30,10,7,15,7,6
24408,30,65,51,27,40,38,64,30,64,37,53,69,29,9,6,14,6,5
24408,30,66,54,27,40,38,64,43,64,37,53,71,29,9,6,14,6,5
24408,30,66,54,27,40,38,64,43,64,37,53,71,29,9,6,14,6,5
24408,30,66,54,27,40,38,64,52,64,37,53,71,29,9,6,14,6,5
24408,30,68,54,27,40,38,64,52,64,37,53,71,29,9,6,14,6,5
24408,30,71,54,27,40,38,64,52,64,37,53,71,29,9,6,14,6,5
24408,30,71,54,27,40,38,64,52,64,37,53,71,29,9,6,14,6,5
24408,30,71,54,27,40,38,64,52,64,37,53,71,29,9,6,14,6,5
24408,30,71,54,27,40,38,64,52,64,37,53,71,29,9,6,14,6,5
24408,30,71,54,27,40,38,64,52,64,37,53,71,29,9,6,14,6,5
24408,30,71,54,27,40,38,64,52,64,37,53,70,29,9,6,14,6,5
24408,30,71,55,27,40,38,61,54,64,37,53,71,29,9,6,14,6,5
24408,30,71,55,27,40,38,61,54,64,37,53,71,29,9,6,14,6,5
24408,30,71,55,27,40,38,61,64,72,37,72,71,29,9,6,14,6,5
24408,36,80,52,27,48,58,58,72,72,60,79,72,53,5,25,58,25,25
24408,36,80,52,27,48,58,58,72,72,60,79,72,53,5,25,58,25,25
24408,34,79,49,27,45,57,54,69,72,57,77,68,50,5,25,54,25,25
24408,47,55,44,27,59,57,52,69,72,57,77,66,60,5,25,52,25,25
24408,47,55,44,27,59,60,52,69,72,57,77,66,60,5,10,52,6,7
173317,61,59,82,58,71,43,81,71,78,75,80,72,52,12,6,8,9,12
173317,61,59,81,58,71,43,79,71,78,75,80,72,52,12,6,8,9,12
173317,61,59,79,58,71,43,77,68,78,75,80,72,52,12,6,8,9,12
173317,61,59,79,58,71,43,77,68,78,75,80,69,52,12,6,8,9,12
173317,61,59,79,58,71,43,77,68,74,75,79,69,52,12,6,8,9,12
173317,61,56,78,55,71,43,76,68,74,75,79,68,52,12,6,8,9,12
173317,61,56,76,55,69,43,74,68,74,75,79,68,52,12,6,8,9,12
173317,60,55,75,54,68,42,73,69,74,74,79,67,51,11,5,7,8,11
173317,60,53,75,54,68,42,73,71,74,74,79,60,51,11,5,7,8,11
173317,60,53,75,54,68,42,72,72,74,66,82,58,51,11,5,7,8,11
173317,60,53,75,54,66,42,72,72,74,66,82,58,51,11,5,7,8,11
173317,60,53,75,54,66,42,72,72,74,66,80,58,51,11,5,7,8,11
173317,54,53,75,54,66,42,72,72,74,66,80,51,51,11,5,7,8,11
173317,54,53,74,54,65,42,71,72,74,66,80,51,51,11,5,7,8,11
173317,54,53,74,54,65,42,71,72,74,66,80,51,51,11,5,7,8,11
173317,54,53,73,54,65,42,69,72,74,66,72,48,51,11,5,7,8,11
173317,54,53,71,54,59,42,66,71,74,66,72,48,51,11,5,7,8,11
173317,54,53,71,54,59,42,66,70,65,66,72,48,51,11,5,7,8,11
173317,54,53,70,54,59,42,66,70,65,66,72,48,51,11,5,7,8,11
173317,47,53,70,54,55,42,61,68,65,63,72,36,57,5,21,61,21,21
173317,41,53,70,54,50,42,61,68,65,63,72,36,57,5,21,61,21,21
173317,41,53,70,54,50,42,61,68,65,63,72,36,57,5,21,61,21,21
40565,60,57,75,65,70,74,77,51,81,72,58,53,64,14,16,10,9,8
40565,62,56,74,64,70,73,76,54,81,71,67,63,63,13,15,9,8,7
40565,62,56,74,64,70,73,76,54,81,71,67,63,63,13,15,9,8,7
40565,62,56,74,64,70,73,76,54,81,71,67,63,63,13,15,9,8,7
40565,62,56,74,64,70,73,76,58,81,71,67,63,63,13,15,9,8,7
40565,62,56,74,64,70,73,76,58,81,73,67,63,66,13,15,9,8,7
40565,62,56,74,64,70,73,76,59,81,73,67,63,66,13,15,9,8,7
40565,62,56,75,64,70,73,77,59,81,73,67,63,66,13,15,9,8,7
40565,62,56,75,64,70,73,77,59,81,73,67,63,66,13,15,9,8,7
40565,62,56,75,64,72,73,77,62,81,73,67,63,66,13,15,9,8,7
40565,62,56,77,64,74,76,80,60,80,75,73,65,66,13,15,9,8,7
40565,62,56,77,64,74,76,80,60,80,75,73,65,66,13,15,9,8,7
40565,62,56,77,64,74,76,80,60,80,75,73,65,66,13,15,9,8,7
40565,62,56,77,64,76,76,81,66,81,75,73,65,66,13,15,9,8,7
40565,62,56,77,64,76,74,81,66,81,75,73,65,66,13,15,9,8,7
40565,63,56,77,64,76,74,80,68,79,76,73,63,66,13,15,9,8,7
40565,63,56,77,64,76,74,80,68,79,76,73,63,66,13,15,9,8,7
40565,62,56,77,64,77,74,80,68,79,74,77,63,66,13,15,9,8,7
40565,57,56,79,58,73,69,77,68,77,74,79,63,66,13,15,9,8,7
40565,57,56,75,58,73,69,72,70,77,74,78,63,66,13,15,9,8,7
40565,57,56,76,58,73,69,73,70,63,74,84,69,66,13,15,9,8,7
40565,57,56,75,58,73,69,70,67,63,74,84,69,66,13,15,9,8,7
40565,50,56,73,58,73,69,67,73,63,74,85,72,70,13,22,67,22,22
40565,53,59,76,58,76,48,70,76,63,77,88,75,73,13,22,70,22,22
40565,53,59,76,58,76,48,70,76,63,74,88,75,69,13,22,70,22,22
40565,41,42,63,58,62,38,56,68,63,30,62,42,39,13,22,56,22,22
40565,41,42,63,58,62,38,56,68,63,30,62,42,39,13,22,56,22,22
35467,44,73,57,50,48,70,56,35,62,67,56,74,64,9,10,8,11,14
35467,44,73,59,50,48,70,59,35,62,67,58,74,64,9,10,8,11,14
35467,44,73,59,50,48,70,59,35,62,80,58,74,64,9,10,8,11,14
35467,44,73,59,50,48,70,64,54,62,80,69,75,64,9,10,8,11,14
35467,40,73,59,38,48,70,64,54,62,57,69,77,64,9,10,8,11,14
35467,40,73,59,38,48,70,64,59,62,57,69,77,64,9,10,8,11,14
35467,40,73,59,38,48,49,66,69,69,57,75,77,64,9,10,8,11,14
35467,40,71,59,38,48,49,66,69,69,57,70,72,64,9,10,8,11,14
35467,34,73,64,38,61,55,63,71,69,63,73,68,67,7,21,63,21,21
35467,34,73,64,38,61,55,63,71,69,63,73,68,67,7,21,63,21,21
35467,31,72,60,38,21,61,46,72,69,21,69,68,59,7,21,46,21,21
35467,31,62,61,38,21,71,46,72,69,21,69,62,59,7,21,46,21,21
35467,31,62,61,38,21,71,46,72,69,21,69,62,59,7,21,46,21,21
35467,31,62,61,38,20,59,20,72,69,20,69,62,59,7,6,20,8,9
35467,,,,,,,,,,,,,,,,,,
214426,79,71,69,66,78,36,61,83,82,73,79,39,68,10,13,12,16,6
214426,79,71,69,66,78,36,61,83,82,70,80,39,68,10,13,12,16,6
214426,77,70,68,65,77,35,60,89,82,69,80,38,67,9,12,11,15,5
214426,77,70,68,65,77,35,60,89,82,69,79,38,67,9,12,11,15,5
214426,77,70,68,65,77,35,60,89,82,69,79,38,67,9,12,11,15,5
214426,76,70,68,63,77,35,58,89,78,69,79,38,65,9,12,11,15,5
214426,76,70,68,63,78,35,58,89,78,69,79,38,65,9,12,11,15,5
214426,76,70,68,60,76,35,58,89,78,69,76,38,62,9,12,11,15,5
214426,76,70,68,60,76,35,58,89,78,69,76,38,62,9,12,11,15,5
214426,76,70,68,56,72,35,58,89,78,69,69,38,62,9,12,11,15,5
214426,76,70,59,56,72,35,48,89,78,69,69,38,62,9,12,11,15,5
214426,78,70,59,56,72,35,48,89,78,69,69,38,62,9,12,11,15,5
214426,74,70,59,56,72,35,48,89,78,69,69,38,62,9,12,11,15,5
214426,72,70,59,56,72,35,48,89,78,69,69,38,62,9,12,11,15,5
214426,72,70,59,56,72,35,48,89,78,69,69,38,62,9,12,11,15,5
214426,72,70,59,56,72,35,48,89,78,69,69,38,62,9,12,11,15,5
214426,69,70,59,51,72,35,48,89,78,69,69,38,55,9,12,11,15,5
214426,67,67,59,51,72,35,48,89,78,69,69,38,55,9,12,11,15,5
214426,62,67,42,43,71,37,28,89,78,66,69,38,55,9,12,11,15,5
214426,62,68,42,43,71,37,28,85,76,64,67,38,55,9,12,11,15,5
214426,62,68,42,43,71,37,28,85,76,64,67,38,55,9,12,11,15,5
214426,62,68,42,43,69,37,28,85,76,64,67,38,55,9,12,11,15,5
214426,62,68,42,43,69,37,28,85,76,64,67,38,55,9,12,11,15,5
214426,62,74,42,43,70,37,28,85,76,66,67,38,55,9,12,11,15,5
214426,62,74,42,43,70,37,28,85,76,66,67,38,55,9,12,11,15,5
214426,62,74,42,43,70,37,28,85,76,66,67,38,55,9,12,11,15,5
214426,62,74,42,43,70,37,28,85,76,66,67,38,55,9,12,11,15,5
214426,62,74,42,43,68,37,28,85,72,61,67,38,55,9,12,11,15,5
214426,62,74,42,43,68,37,28,85,72,61,67,38,55,9,12,11,15,5
214426,58,51,42,43,68,37,28,76,47,61,81,38,42,9,12,11,15,5
214426,42,41,19,43,37,29,18,44,47,44,22,38,22,9,12,11,15,5
214426,42,37,23,43,33,29,23,64,47,38,36,12,23,4,23,23,23,23
214426,42,37,23,43,33,29,23,64,47,38,36,12,23,4,23,23,23,23
30338,61,69,72,67,62,77,72,52,78,76,54,64,78,9,5,6,13,13
30338,61,69,72,67,62,77,72,52,78,76,54,64,78,9,5,6,13,13
30338,61,69,72,67,62,77,72,52,78,76,54,64,78,9,5,6,13,13
30338,61,69,79,67,62,77,77,52,78,76,54,64,78,9,5,6,13,13
30338,61,69,80,67,64,80,85,52,78,78,54,64,87,9,5,6,13,13
30338,61,70,84,67,64,80,81,52,78,81,63,67,87,9,5,6,13,13
30338,61,70,84,67,64,80,81,52,78,81,63,67,82,9,5,6,13,13
30338,61,70,85,67,64,80,82,63,72,81,74,67,82,9,5,6,13,13
30338,61,70,85,67,64,80,82,63,72,81,74,67,82,9,5,6,13,13
30338,67,70,85,67,62,80,82,65,72,81,70,80,69,6,20,82,20,20
30338,67,70,85,67,62,80,82,65,72,81,70,80,69,6,20,82,20,20
30338,67,72,85,67,61,80,82,66,72,81,76,80,69,6,20,82,20,20
30338,68,72,85,67,61,80,82,66,72,78,70,80,69,6,20,82,20,20
30338,68,72,78,67,61,80,72,70,72,78,78,80,69,6,20,72,20,20
30338,68,72,78,67,61,80,72,70,72,78,78,80,69,6,20,72,20,20
30338,68,72,83,67,82,64,81,74,72,82,80,80,64,6,5,81,13,12
33941,53,61,59,50,51,60,63,53,63,62,60,61,44,11,15,8,10,11
33941,53,61,59,50,51,60,63,53,63,62,60,61,44,11,15,8,10,11
33941,53,61,66,50,64,65,63,53,63,62,60,61,44,11,15,8,10,11
33941,52,64,68,49,65,64,62,58,63,61,65,60,43,10,14,7,9,10
33941,52,64,68,49,65,64,62,60,63,61,71,60,43,10,14,7,9,10
33941,56,64,70,49,65,64,62,63,63,61,76,60,43,10,14,7,9,10
33941,56,64,70,49,65,64,62,63,63,61,76,60,43,10,14,7,9,10
33941,56,64,70,49,65,64,62,63,63,61,76,60,43,10,14,7,9,10
33941,56,64,70,49,65,64,62,61,63,57,73,60,43,10,14,7,9,10
33941,56,64,70,49,65,64,62,61,63,55,73,60,43,10,14,7,9,10
33941,56,64,70,49,65,64,62,61,63,55,73,60,43,10,14,7,9,10
33941,56,64,70,49,65,64,63,64,63,55,75,60,43,10,14,7,9,10
33941,56,64,70,49,65,64,63,64,63,55,75,60,43,10,14,7,9,10
33941,56,64,70,49,65,64,63,64,63,55,75,60,43,10,14,7,9,10
33941,56,64,70,49,65,64,63,64,63,55,75,60,43,10,14,7,9,10
33941,56,64,72,49,65,64,66,64,63,55,75,57,43,10,14,7,9,10
33941,56,64,72,49,65,64,66,64,63,55,75,57,43,10,14,7,9,10
33941,52,64,73,41,65,66,69,64,64,53,75,57,43,10,14,7,9,10
33941,52,64,75,41,65,66,73,64,64,53,75,56,43,10,14,7,9,10
33941,52,64,77,41,65,66,73,64,64,53,75,56,43,10,14,7,9,10
33941,52,64,72,41,65,66,68,71,66,53,75,56,43,10,14,7,9,10
33941,56,61,71,41,68,59,70,72,66,57,75,56,53,6,25,70,25,25
33941,56,61,71,41,68,59,70,72,66,57,75,56,53,6,25,70,25,25
33941,43,64,62,41,68,42,63,75,66,48,82,68,55,6,25,63,25,25
33941,43,64,62,41,68,42,63,75,66,48,82,68,55,6,25,63,25,25
33941,43,64,62,41,68,55,63,75,66,48,82,68,55,6,7,63,10,7
46353,57,60,74,64,78,49,65,83,76,71,80,74,57,10,11,8,13,13
46353,57,60,72,64,77,49,65,83,76,71,80,74,57,10,11,8,13,13
46353,57,60,72,64,77,49,65,83,76,71,80,72,57,10,11,8,13,13
46353,57,60,72,64,77,49,65,83,76,71,80,72,57,10,11,8,13,13
46353,56,60,72,64,76,49,65,83,76,71,80,72,57,10,11,8,13,13
46353,56,60,72,64,76,49,65,83,76,71,80,72,57,10,11,8,13,13
46353,56,60,72,64,76,49,65,84,76,71,80,72,57,10,11,8,13,13
46353,51,59,71,63,75,48,64,84,82,67,80,74,56,9,10,7,12,12
46353,51,59,69,63,75,48,64,84,82,67,80,74,56,9,10,7,12,12
